README.mdiso3;year;month;fatalities
MLI;2004;1;
MLI;2004;2;
MLI;2004;3;
MLI;2004;4;
MLI;2004;5;
MLI;2004;6;
MLI;2004;7;
MLI;2004;8;7.0
MLI;2004;9;13.0
MLI;2004;10;
MLI;2004;11;
MLI;2004;12;
MLI;2005;1;
MLI;2005;2;
MLI;2005;3;
MLI;2005;4;
MLI;2005;5;
MLI;2005;6;12.0
MLI;2005;7;
MLI;2005;8;
MLI;2005;9;
MLI;2005;10;
MLI;2005;11;
MLI;2005;12;
MLI;2006;1;
MLI;2006;2;
MLI;2006;3;
MLI;2006;4;
MLI;2006;5;
MLI;2006;6;
MLI;2006;7;
MLI;2006;8;
MLI;2006;9;
MLI;2006;10;
MLI;2006;11;
MLI;2006;12;
MLI;2007;1;
MLI;2007;2;
MLI;2007;3;
MLI;2007;4;
MLI;2007;5;10.0
MLI;2007;6;
MLI;2007;7;
MLI;2007;8;16.0
MLI;2007;9;13.0
MLI;2007;10;
MLI;2007;11;
MLI;2007;12;
MLI;2008;1;
MLI;2008;2;
MLI;2008;3;11.0
MLI;2008;4;16.721311475409834
MLI;2008;5;50.278688524590166
MLI;2008;6;20.0
MLI;2008;7;
MLI;2008;8;
MLI;2008;9;
MLI;2008;10;
MLI;2008;11;1.0
MLI;2008;12;14.0
MLI;2009;1;39.0
MLI;2009;2;
MLI;2009;3;
MLI;2009;4;
MLI;2009;5;1.0
MLI;2009;6;31.0
MLI;2009;7;56.0
MLI;2009;8;
MLI;2009;9;
MLI;2009;10;
MLI;2009;11;
MLI;2009;12;
MLI;2010;1;
MLI;2010;2;
MLI;2010;3;
MLI;2010;4;
MLI;2010;5;
MLI;2010;6;
MLI;2010;7;6.0
MLI;2010;8;
MLI;2010;9;22.0
MLI;2010;10;
MLI;2010;11;
MLI;2010;12;
MLI;2011;1;
MLI;2011;2;
MLI;2011;3;
MLI;2011;4;
MLI;2011;5;
MLI;2011;6;20.0
MLI;2011;7;
MLI;2011;8;
MLI;2011;9;
MLI;2011;10;2.0
MLI;2011;11;1.0
MLI;2011;12;
MLI;2012;1;149.6177606177606
MLI;2012;2;39.63938223938224
MLI;2012;3;38.885714285714286
MLI;2012;4;27.357142857142858
MLI;2012;5;43.5
MLI;2012;6;26.0
MLI;2012;7;
MLI;2012;8;
MLI;2012;9;
MLI;2012;10;9.0
MLI;2012;11;25.0
MLI;2012;12;
MLI;2013;1;361.32
MLI;2013;2;273.68
MLI;2013;3;169.0
MLI;2013;4;11.0
MLI;2013;5;10.0
MLI;2013;6;7.0
MLI;2013;7;
MLI;2013;8;5.0
MLI;2013;9;7.0
MLI;2013;10;11.0
MLI;2013;11;7.0
MLI;2013;12;19.0
MLI;2014;1;11.0
MLI;2014;2;30.0
MLI;2014;3;12.0
MLI;2014;4;17.0
MLI;2014;5;94.0
MLI;2014;6;1.0
MLI;2014;7;64.2233009708738
MLI;2014;8;5.106796116504854
MLI;2014;9;10.03883495145631
MLI;2014;10;36.63106796116504
MLI;2014;11;4.0
MLI;2014;12;6.0
MLI;2015;1;67.0
MLI;2015;2;9.0
MLI;2015;3;6.0
MLI;2015;4;31.0
MLI;2015;5;32.0
MLI;2015;6;18.0
MLI;2015;7;15.0
MLI;2015;8;20.0
MLI;2015;9;9.0
MLI;2015;10;0.0
MLI;2015;11;3.0
MLI;2015;12;46.0
MLI;2016;1;6.0
MLI;2016;2;20.0
MLI;2016;3;3.0
MLI;2016;4;8.0
MLI;2016;5;36.0
MLI;2016;6;5.0
MLI;2016;7;52.0
MLI;2016;8;13.0
MLI;2016;9;13.0
MLI;2016;10;7.0
MLI;2016;11;9.0
MLI;2016;12;10.0
MLI;2017;1;95.0
MLI;2017;2;39.0
MLI;2017;3;37.0
MLI;2017;4;29.0
MLI;2017;5;35.5
MLI;2017;6;82.5
MLI;2017;7;108.0
MLI;2017;8;32.0
MLI;2017;9;33.0
MLI;2017;10;60.0
MLI;2017;11;32.0
MLI;2017;12;22.0
MLI;2018;1;77.0
MLI;2018;2;111.0
MLI;2018;3;136.67972350230414
MLI;2018;4;169.32027649769586
MLI;2018;5;136.33333333333334
MLI;2018;6;136.66666666666666
MLI;2018;7;141.8
MLI;2018;8;35.2
MLI;2018;9;72.0
MLI;2018;10;43.0
MLI;2018;11;85.0
MLI;2018;12;137.0
MLI;2019;1;147.0
MLI;2019;2;115.0
MLI;2019;3;224.0
MLI;2019;4;61.0
MLI;2019;5;66.23214285714286
MLI;2019;6;171.03571428571428
MLI;2019;7;73.73214285714286
MLI;2019;8;27.0
MLI;2019;9;106.0
MLI;2019;10;23.0
MLI;2019;11;142.0
MLI;2019;12;71.0
MLI;2020;1;145.0
MLI;2020;2;172.91666666666669
MLI;2020;3;339.0833333333333
MLI;2020;4;172.0
MLI;2020;5;92.0
MLI;2020;6;109.77083333333331
MLI;2020;7;75.22916666666667
MLI;2020;8;50.22916666666666
MLI;2020;9;43.770833333333336
MLI;2020;10;160.0
MLI;2020;11;86.0
MLI;2020;12;63.0
MLI;2021;1;117.0
MLI;2021;2;105.0
MLI;2021;3;129.0
MLI;2021;4;206.0
MLI;2021;5;64.0
MLI;2021;6;46.0
MLI;2021;7;49.0
MLI;2021;8;161.0
MLI;2021;9;39.0
MLI;2021;10;164.0
MLI;2021;11;40.0
MLI;2021;12;147.0
MMR;2003;8;10.0
MMR;2003;9;11.0
MMR;2003;10;21.0
MMR;2003;11;1.0
MMR;2003;12;1.0
MMR;2004;1;21.0
MMR;2004;2;27.0
MMR;2004;3;13.0
MMR;2004;4;13.0
MMR;2004;5;16.0
MMR;2004;6;15.0
MMR;2004;7;20.0
MMR;2004;8;16.0
MMR;2004;9;18.0
MMR;2004;10;7.0
MMR;2004;11;7.0
MMR;2004;12;4.0
MMR;2005;1;157.0
MMR;2005;2;13.0
MMR;2005;3;10.357142857142858
MMR;2005;4;110.64285714285714
MMR;2005;5;2.0
MMR;2005;6;27.0
MMR;2005;7;51.0
MMR;2005;8;2.0
MMR;2005;9;22.24590163934426
MMR;2005;10;0.2540983606557377
MMR;2005;11;27.24590163934426
MMR;2005;12;24.254098360655732
MMR;2006;1;45.71676300578035
MMR;2006;2;23.64739884393064
MMR;2006;3;115.71676300578036
MMR;2006;4;47.37106097333582
MMR;2006;5;32.03934365094164
MMR;2006;6;7.69364161849711
MMR;2006;7;19.716763005780347
MMR;2006;8;9.716763005780347
MMR;2006;9;32.69364161849711
MMR;2006;10;56.71676300578034
MMR;2006;11;21.69364161849711
MMR;2006;12;39.27745664739884
MMR;2007;1;53.893872572315686
MMR;2007;2;188.71981117130815
MMR;2007;3;26.4237511904296
MMR;2007;4;90.41008179718992
MMR;2007;5;48.30523267191108
MMR;2007;6;53.18785957496771
MMR;2007;7;35.19412156079997
MMR;2007;8;3.1941215607999687
MMR;2007;9;144.18785957496772
MMR;2007;10;8.19412156079997
MMR;2007;11;23.18785957496771
MMR;2007;12;25.10130718954248
MMR;2008;1;27.0
MMR;2008;2;1.0
MMR;2008;3;14.0
MMR;2008;4;7.0
MMR;2008;5;14.0
MMR;2008;6;2.0
MMR;2008;7;14.0
MMR;2008;8;3.0
MMR;2008;9;6.0
MMR;2008;10;5.0
MMR;2008;11;4.0
MMR;2008;12;5.0
MMR;2009;1;10.114947400287596
MMR;2009;2;20.329629909937186
MMR;2009;3;8.114947400287596
MMR;2009;4;19.85317490350413
MMR;2009;5;27.114947400287598
MMR;2009;6;38.853174903504126
MMR;2009;7;17.252487382840663
MMR;2009;8;58.67354001441961
MMR;2009;9;8.383561643835616
MMR;2009;10;2.463013698630137
MMR;2009;11;2.383561643835616
MMR;2009;12;11.463013698630135
MMR;2010;1;4.0
MMR;2010;2;3.0
MMR;2010;3;31.0
MMR;2010;4;
MMR;2010;5;14.0
MMR;2010;6;1.0
MMR;2010;7;2.0
MMR;2010;8;16.0
MMR;2010;9;7.0
MMR;2010;10;11.0
MMR;2010;11;77.0
MMR;2010;12;19.0
MMR;2011;1;29.45692499810792
MMR;2011;2;29.79980322409748
MMR;2011;3;76.81562065028183
MMR;2011;4;127.85382643575662
MMR;2011;5;55.46562065028184
MMR;2011;6;139.35382643575662
MMR;2011;7;134.12307921381776
MMR;2011;8;86.12307921381775
MMR;2011;9;29.73972602739726
MMR;2011;10;18.76438356164384
MMR;2011;11;40.73972602739726
MMR;2011;12;41.76438356164384
MMR;2012;1;78.46534653465346
MMR;2012;2;65.56435643564356
MMR;2012;3;140.83120019319006
MMR;2012;4;112.13909683651292
MMR;2012;5;44.0
MMR;2012;6;143.0
MMR;2012;7;10.0
MMR;2012;8;109.92063492063492
MMR;2012;9;43.80952380952381
MMR;2012;10;110.26984126984128
MMR;2012;11;11.0
MMR;2012;12;102.0
MMR;2013;1;68.0
MMR;2013;2;47.0
MMR;2013;3;71.0
MMR;2013;4;46.0
MMR;2013;5;15.0
MMR;2013;6;13.0
MMR;2013;7;9.0
MMR;2013;8;22.31578947368421
MMR;2013;9;34.458404074702884
MMR;2013;10;10.0
MMR;2013;11;18.225806451612904
MMR;2013;12;4.0
MMR;2014;1;42.55778894472362
MMR;2014;2;3.407035175879397
MMR;2014;3;1.5577889447236182
MMR;2014;4;33.50753768844221
MMR;2014;5;7.557788944723618
MMR;2014;6;14.507537688442213
MMR;2014;7;4.904522613065327
MMR;2014;8;10.557377049180328
MMR;2014;9;15.442622950819672
MMR;2014;10;32.0
MMR;2014;11;44.17647058823529
MMR;2014;12;45.8235294117647
MMR;2015;1;3.486529680365297
MMR;2015;2;188.36023078424023
MMR;2015;3;113.10353307746882
MMR;2015;4;139.70724070450098
MMR;2015;5;16.16986301369863
MMR;2015;6;26.164383561643834
MMR;2015;7;37.16986301369863
MMR;2015;8;2.6944531776330565
MMR;2015;9;81.63979339770941
MMR;2015;10;62.03871547271502
MMR;2015;11;29.29553110262744
MMR;2015;12;5.16986301369863
MMR;2016;1;0.0
MMR;2016;2;1.0
MMR;2016;3;2.0
MMR;2016;4;8.764705882352942
MMR;2016;5;12.235294117647058
MMR;2016;6;9.0
MMR;2016;7;5.0
MMR;2016;8;2.0
MMR;2016;9;2.0
MMR;2016;10;63.150727650727646
MMR;2016;11;72.84927234927235
MMR;2016;12;5.0
MMR;2017;1;32.0
MMR;2017;2;1.0
MMR;2017;3;36.0
MMR;2017;4;9.0
MMR;2017;5;10.0
MMR;2017;6;35.0
MMR;2017;7;4.0
MMR;2017;8;2219.333333333333
MMR;2017;9;19.666666666666668
MMR;2017;10;
MMR;2017;11;14.0
MMR;2017;12;15.0
MMR;2018;1;7.0
MMR;2018;2;0.0
MMR;2018;3;0.0
MMR;2018;4;17.0
MMR;2018;5;22.0
MMR;2018;6;12.0
MMR;2018;7;10.0
MMR;2018;8;18.0
MMR;2018;9;7.0
MMR;2018;10;1.0
MMR;2018;11;16.0
MMR;2018;12;12.0
MMR;2019;1;101.48965400729828
MMR;2019;2;83.76646168401135
MMR;2019;3;92.43965400729827
MMR;2019;4;80.2319232328693
MMR;2019;5;100.07230706852278
MMR;2019;6;16.0
MMR;2019;7;11.2
MMR;2019;8;50.8
MMR;2019;9;11.0
MMR;2019;10;17.0
MMR;2019;11;5.0
MMR;2019;12;18.0
MMR;2020;1;11.414673046251991
MMR;2020;2;12.801116427432216
MMR;2020;3;50.68110661268556
MMR;2020;4;44.839946018893386
MMR;2020;5;10.263157894736842
MMR;2020;6;20.0
MMR;2020;7;9.0
MMR;2020;8;12.0
MMR;2020;9;9.0
MMR;2020;10;12.0
MMR;2020;11;4.0
MMR;2020;12;
MMR;2021;1;0.0
MMR;2021;2;23.0
MMR;2021;3;313.2450980392157
MMR;2021;4;141.7549019607843
MMR;2021;5;243.23076923076923
MMR;2021;6;105.76923076923076
MMR;2021;7;242.35676219205632
MMR;2021;8;78.27983911513323
MMR;2021;9;134.75964579380138
MMR;2021;10;81.31830065359478
MMR;2021;11;184.25964579380135
MMR;2021;12;218.0258064516129
MOZ;2003;8;
MOZ;2003;9;
MOZ;2003;10;
MOZ;2003;11;
MOZ;2003;12;
MOZ;2004;1;
MOZ;2004;2;
MOZ;2004;3;
MOZ;2004;4;
MOZ;2004;5;
MOZ;2004;6;
MOZ;2004;7;
MOZ;2004;8;1.0
MOZ;2004;9;
MOZ;2004;10;
MOZ;2004;11;
MOZ;2004;12;
MOZ;2005;1;
MOZ;2005;2;
MOZ;2005;3;
MOZ;2005;4;
MOZ;2005;5;1.0
MOZ;2005;6;
MOZ;2005;7;
MOZ;2005;8;
MOZ;2005;9;12.0
MOZ;2005;10;
MOZ;2005;11;
MOZ;2005;12;
MOZ;2006;1;
MOZ;2006;2;
MOZ;2006;3;
MOZ;2006;4;
MOZ;2006;5;
MOZ;2006;6;
MOZ;2006;7;
MOZ;2006;8;
MOZ;2006;9;
MOZ;2006;10;
MOZ;2006;11;
MOZ;2006;12;
MOZ;2007;1;
MOZ;2007;2;
MOZ;2007;3;
MOZ;2007;4;
MOZ;2007;5;
MOZ;2007;6;
MOZ;2007;7;
MOZ;2007;8;
MOZ;2007;9;
MOZ;2007;10;
MOZ;2007;11;
MOZ;2007;12;
MOZ;2008;1;
MOZ;2008;2;
MOZ;2008;3;
MOZ;2008;4;
MOZ;2008;5;
MOZ;2008;6;
MOZ;2008;7;
MOZ;2008;8;
MOZ;2008;9;
MOZ;2008;10;
MOZ;2008;11;
MOZ;2008;12;
MOZ;2009;1;
MOZ;2009;2;
MOZ;2009;3;
MOZ;2009;4;
MOZ;2009;5;
MOZ;2009;6;
MOZ;2009;7;
MOZ;2009;8;
MOZ;2009;9;
MOZ;2009;10;
MOZ;2009;11;
MOZ;2009;12;
MOZ;2010;1;
MOZ;2010;2;
MOZ;2010;3;
MOZ;2010;4;
MOZ;2010;5;
MOZ;2010;6;
MOZ;2010;7;
MOZ;2010;8;
MOZ;2010;9;7.0
MOZ;2010;10;
MOZ;2010;11;
MOZ;2010;12;
MOZ;2011;1;
MOZ;2011;2;
MOZ;2011;3;
MOZ;2011;4;
MOZ;2011;5;
MOZ;2011;6;
MOZ;2011;7;
MOZ;2011;8;
MOZ;2011;9;
MOZ;2011;10;
MOZ;2011;11;
MOZ;2011;12;
MOZ;2012;1;
MOZ;2012;2;
MOZ;2012;3;2.0
MOZ;2012;4;
MOZ;2012;5;
MOZ;2012;6;
MOZ;2012;7;
MOZ;2012;8;
MOZ;2012;9;
MOZ;2012;10;
MOZ;2012;11;
MOZ;2012;12;
MOZ;2013;1;
MOZ;2013;2;
MOZ;2013;3;
MOZ;2013;4;6.0
MOZ;2013;5;
MOZ;2013;6;7.0
MOZ;2013;7;0.0
MOZ;2013;8;2.0
MOZ;2013;9;
MOZ;2013;10;14.0
MOZ;2013;11;13.0
MOZ;2013;12;3.0
MOZ;2014;1;8.0
MOZ;2014;2;1.0
MOZ;2014;3;5.0
MOZ;2014;4;1.0
MOZ;2014;5;2.0
MOZ;2014;6;12.0
MOZ;2014;7;1.0
MOZ;2014;8;
MOZ;2014;9;
MOZ;2014;10;
MOZ;2014;11;
MOZ;2014;12;
MOZ;2015;1;3.0
MOZ;2015;2;
MOZ;2015;3;
MOZ;2015;4;
MOZ;2015;5;
MOZ;2015;6;
MOZ;2015;7;
MOZ;2015;8;
MOZ;2015;9;
MOZ;2015;10;
MOZ;2015;11;
MOZ;2015;12;
MOZ;2016;1;0.0
MOZ;2016;2;7.0
MOZ;2016;3;3.0
MOZ;2016;4;22.0
MOZ;2016;5;
MOZ;2016;6;2.0
MOZ;2016;7;6.0
MOZ;2016;8;11.0
MOZ;2016;9;13.0
MOZ;2016;10;3.0
MOZ;2016;11;1.0
MOZ;2016;12;
MOZ;2017;1;1.0
MOZ;2017;2;
MOZ;2017;3;
MOZ;2017;4;
MOZ;2017;5;
MOZ;2017;6;
MOZ;2017;7;
MOZ;2017;8;
MOZ;2017;9;
MOZ;2017;10;0.0
MOZ;2017;11;1.1428571428571428
MOZ;2017;12;0.8571428571428571
MOZ;2018;1;9.0
MOZ;2018;2;
MOZ;2018;3;1.0
MOZ;2018;4;1.0
MOZ;2018;5;10.0
MOZ;2018;6;45.0
MOZ;2018;7;12.0
MOZ;2018;8;11.6
MOZ;2018;9;23.4
MOZ;2018;10;
MOZ;2018;11;21.0
MOZ;2018;12;39.0
MOZ;2019;1;33.0
MOZ;2019;2;22.0
MOZ;2019;3;60.27272727272727
MOZ;2019;4;17.727272727272727
MOZ;2019;5;53.0
MOZ;2019;6;62.66666666666666
MOZ;2019;7;34.333333333333336
MOZ;2019;8;53.0
MOZ;2019;9;44.0
MOZ;2019;10;99.0
MOZ;2019;11;82.0
MOZ;2019;12;36.0
MOZ;2020;1;42.0
MOZ;2020;2;50.0
MOZ;2020;3;97.52941176470588
MOZ;2020;4;184.4705882352941
MOZ;2020;5;118.0
MOZ;2020;6;246.0
MOZ;2020;7;107.0
MOZ;2020;8;264.25
MOZ;2020;9;129.75
MOZ;2020;10;109.5
MOZ;2020;11;166.5
MOZ;2020;12;108.0
MOZ;2021;1;84.0
MOZ;2021;2;36.0
MOZ;2021;3;201.33333333333331
MOZ;2021;4;34.666666666666664
MOZ;2021;5;47.0
MOZ;2021;6;57.0
MOZ;2021;7;162.0
MOZ;2021;8;73.0
MOZ;2021;9;77.28571428571429
MOZ;2021;10;71.71428571428571
MOZ;2021;11;74.1231527093596
MOZ;2021;12;62.87684729064039
MRT;2003;8;
MRT;2003;9;
MRT;2003;10;
MRT;2003;11;
MRT;2003;12;
MRT;2004;1;
MRT;2004;2;
MRT;2004;3;
MRT;2004;4;
MRT;2004;5;
MRT;2004;6;
MRT;2004;7;
MRT;2004;8;
MRT;2004;9;
MRT;2004;10;
MRT;2004;11;
MRT;2004;12;
MRT;2005;1;
MRT;2005;2;
MRT;2005;3;
MRT;2005;4;
MRT;2005;5;
MRT;2005;6;
MRT;2005;7;
MRT;2005;8;
MRT;2005;9;
MRT;2005;10;
MRT;2005;11;
MRT;2005;12;
MRT;2006;1;
MRT;2006;2;
MRT;2006;3;
MRT;2006;4;
MRT;2006;5;
MRT;2006;6;
MRT;2006;7;
MRT;2006;8;
MRT;2006;9;
MRT;2006;10;
MRT;2006;11;
MRT;2006;12;
MRT;2007;1;
MRT;2007;2;
MRT;2007;3;
MRT;2007;4;
MRT;2007;5;
MRT;2007;6;
MRT;2007;7;
MRT;2007;8;
MRT;2007;9;
MRT;2007;10;
MRT;2007;11;
MRT;2007;12;4.0
MRT;2008;1;
MRT;2008;2;
MRT;2008;3;
MRT;2008;4;
MRT;2008;5;
MRT;2008;6;
MRT;2008;7;
MRT;2008;8;
MRT;2008;9;12.0
MRT;2008;10;
MRT;2008;11;
MRT;2008;12;
MRT;2009;1;
MRT;2009;2;
MRT;2009;3;
MRT;2009;4;
MRT;2009;5;
MRT;2009;6;1.0
MRT;2009;7;
MRT;2009;8;
MRT;2009;9;
MRT;2009;10;
MRT;2009;11;
MRT;2009;12;
MRT;2010;1;
MRT;2010;2;
MRT;2010;3;
MRT;2010;4;
MRT;2010;5;
MRT;2010;6;
MRT;2010;7;
MRT;2010;8;1.0
MRT;2010;9;
MRT;2010;10;
MRT;2010;11;
MRT;2010;12;
MRT;2011;1;
MRT;2011;2;5.0
MRT;2011;3;
MRT;2011;4;
MRT;2011;5;1.0
MRT;2011;6;
MRT;2011;7;6.0
MRT;2011;8;
MRT;2011;9;1.0
MRT;2011;10;
MRT;2011;11;
MRT;2011;12;
MRT;2012;1;
MRT;2012;2;
MRT;2012;3;
MRT;2012;4;
MRT;2012;5;
MRT;2012;6;
MRT;2012;7;1.0
MRT;2012;8;
MRT;2012;9;
MRT;2012;10;
MRT;2012;11;
MRT;2012;12;
MRT;2013;1;
MRT;2013;2;
MRT;2013;3;
MRT;2013;4;
MRT;2013;5;
MRT;2013;6;
MRT;2013;7;
MRT;2013;8;
MRT;2013;9;
MRT;2013;10;
MRT;2013;11;
MRT;2013;12;
MRT;2014;1;
MRT;2014;2;
MRT;2014;3;
MRT;2014;4;
MRT;2014;5;
MRT;2014;6;
MRT;2014;7;
MRT;2014;8;
MRT;2014;9;
MRT;2014;10;
MRT;2014;11;
MRT;2014;12;
MRT;2015;1;
MRT;2015;2;
MRT;2015;3;
MRT;2015;4;
MRT;2015;5;
MRT;2015;6;
MRT;2015;7;
MRT;2015;8;
MRT;2015;9;
MRT;2015;10;
MRT;2015;11;
MRT;2015;12;
MRT;2016;1;
MRT;2016;2;
MRT;2016;3;
MRT;2016;4;
MRT;2016;5;
MRT;2016;6;
MRT;2016;7;
MRT;2016;8;
MRT;2016;9;
MRT;2016;10;
MRT;2016;11;
MRT;2016;12;
MRT;2017;1;
MRT;2017;2;
MRT;2017;3;
MRT;2017;4;
MRT;2017;5;
MRT;2017;6;
MRT;2017;7;
MRT;2017;8;
MRT;2017;9;
MRT;2017;10;
MRT;2017;11;
MRT;2017;12;
MRT;2018;1;
MRT;2018;2;
MRT;2018;3;
MRT;2018;4;
MRT;2018;5;
MRT;2018;6;
MRT;2018;7;
MRT;2018;8;
MRT;2018;9;
MRT;2018;10;
MRT;2018;11;
MRT;2018;12;
MRT;2019;1;
MRT;2019;2;
MRT;2019;3;
MRT;2019;4;
MRT;2019;5;
MRT;2019;6;
MRT;2019;7;
MRT;2019;8;
MRT;2019;9;
MRT;2019;10;
MRT;2019;11;
MRT;2019;12;
MRT;2020;1;
MRT;2020;2;
MRT;2020;3;
MRT;2020;4;
MRT;2020;5;0.0
MRT;2020;6;
MRT;2020;7;
MRT;2020;8;
MRT;2020;9;
MRT;2020;10;
MRT;2020;11;
MRT;2020;12;
MRT;2021;1;
MRT;2021;2;
MRT;2021;3;
MRT;2021;4;
MRT;2021;5;
MRT;2021;6;
MRT;2021;7;
MRT;2021;8;
MRT;2021;9;
MRT;2021;10;
MRT;2021;11;
MRT;2021;12;
MYS;2003;8;
MYS;2003;9;
MYS;2003;10;
MYS;2003;11;
MYS;2003;12;
MYS;2004;1;
MYS;2004;2;
MYS;2004;3;
MYS;2004;4;
MYS;2004;5;
MYS;2004;6;
MYS;2004;7;
MYS;2004;8;
MYS;2004;9;
MYS;2004;10;
MYS;2004;11;
MYS;2004;12;
MYS;2005;1;
MYS;2005;2;
MYS;2005;3;
MYS;2005;4;
MYS;2005;5;
MYS;2005;6;
MYS;2005;7;
MYS;2005;8;
MYS;2005;9;
MYS;2005;10;
MYS;2005;11;
MYS;2005;12;
MYS;2006;1;
MYS;2006;2;
MYS;2006;3;
MYS;2006;4;
MYS;2006;5;
MYS;2006;6;
MYS;2006;7;
MYS;2006;8;
MYS;2006;9;
MYS;2006;10;
MYS;2006;11;
MYS;2006;12;
MYS;2007;1;
MYS;2007;2;
MYS;2007;3;
MYS;2007;4;
MYS;2007;5;
MYS;2007;6;
MYS;2007;7;
MYS;2007;8;
MYS;2007;9;
MYS;2007;10;
MYS;2007;11;
MYS;2007;12;
MYS;2008;1;
MYS;2008;2;
MYS;2008;3;
MYS;2008;4;
MYS;2008;5;
MYS;2008;6;
MYS;2008;7;
MYS;2008;8;
MYS;2008;9;
MYS;2008;10;
MYS;2008;11;
MYS;2008;12;
MYS;2009;1;
MYS;2009;2;
MYS;2009;3;
MYS;2009;4;
MYS;2009;5;
MYS;2009;6;
MYS;2009;7;
MYS;2009;8;
MYS;2009;9;
MYS;2009;10;
MYS;2009;11;
MYS;2009;12;
MYS;2010;1;
MYS;2010;2;
MYS;2010;3;
MYS;2010;4;
MYS;2010;5;
MYS;2010;6;
MYS;2010;7;
MYS;2010;8;
MYS;2010;9;
MYS;2010;10;
MYS;2010;11;
MYS;2010;12;
MYS;2011;1;
MYS;2011;2;
MYS;2011;3;
MYS;2011;4;
MYS;2011;5;
MYS;2011;6;
MYS;2011;7;
MYS;2011;8;
MYS;2011;9;
MYS;2011;10;
MYS;2011;11;
MYS;2011;12;
MYS;2012;1;
MYS;2012;2;
MYS;2012;3;
MYS;2012;4;
MYS;2012;5;
MYS;2012;6;
MYS;2012;7;
MYS;2012;8;
MYS;2012;9;
MYS;2012;10;
MYS;2012;11;
MYS;2012;12;
MYS;2013;1;
MYS;2013;2;
MYS;2013;3;70.0
MYS;2013;4;
MYS;2013;5;
MYS;2013;6;
MYS;2013;7;
MYS;2013;8;
MYS;2013;9;
MYS;2013;10;
MYS;2013;11;0.0
MYS;2013;12;
MYS;2014;1;
MYS;2014;2;
MYS;2014;3;
MYS;2014;4;
MYS;2014;5;
MYS;2014;6;
MYS;2014;7;
MYS;2014;8;
MYS;2014;9;
MYS;2014;10;
MYS;2014;11;
MYS;2014;12;
MYS;2015;1;
MYS;2015;2;
MYS;2015;3;
MYS;2015;4;
MYS;2015;5;
MYS;2015;6;
MYS;2015;7;
MYS;2015;8;
MYS;2015;9;
MYS;2015;10;
MYS;2015;11;
MYS;2015;12;
MYS;2016;1;
MYS;2016;2;
MYS;2016;3;
MYS;2016;4;
MYS;2016;5;
MYS;2016;6;
MYS;2016;7;
MYS;2016;8;
MYS;2016;9;
MYS;2016;10;
MYS;2016;11;
MYS;2016;12;
MYS;2017;1;
MYS;2017;2;
MYS;2017;3;
MYS;2017;4;
MYS;2017;5;
MYS;2017;6;
MYS;2017;7;
MYS;2017;8;
MYS;2017;9;
MYS;2017;10;
MYS;2017;11;
MYS;2017;12;1.0
MYS;2018;1;
MYS;2018;2;
MYS;2018;3;
MYS;2018;4;
MYS;2018;5;
MYS;2018;6;
MYS;2018;7;
MYS;2018;8;
MYS;2018;9;
MYS;2018;10;
MYS;2018;11;
MYS;2018;12;
MYS;2019;1;
MYS;2019;2;
MYS;2019;3;
MYS;2019;4;
MYS;2019;5;
MYS;2019;6;
MYS;2019;7;
MYS;2019;8;
MYS;2019;9;
MYS;2019;10;
MYS;2019;11;
MYS;2019;12;
MYS;2020;1;
MYS;2020;2;
MYS;2020;3;
MYS;2020;4;
MYS;2020;5;
MYS;2020;6;
MYS;2020;7;
MYS;2020;8;
MYS;2020;9;
MYS;2020;10;
MYS;2020;11;
MYS;2020;12;
MYS;2021;1;
MYS;2021;2;
MYS;2021;3;
MYS;2021;4;
MYS;2021;5;
MYS;2021;6;
MYS;2021;7;
MYS;2021;8;
MYS;2021;9;
MYS;2021;10;
MYS;2021;11;
MYS;2021;12;
NER;2003;8;
NER;2003;9;
NER;2003;10;
NER;2003;11;
NER;2003;12;
NER;2004;1;
NER;2004;2;
NER;2004;3;
NER;2004;4;4.0
NER;2004;5;
NER;2004;6;
NER;2004;7;
NER;2004;8;
NER;2004;9;
NER;2004;10;
NER;2004;11;
NER;2004;12;
NER;2005;1;
NER;2005;2;
NER;2005;3;
NER;2005;4;
NER;2005;5;
NER;2005;6;
NER;2005;7;
NER;2005;8;
NER;2005;9;
NER;2005;10;
NER;2005;11;
NER;2005;12;
NER;2006;1;
NER;2006;2;
NER;2006;3;
NER;2006;4;
NER;2006;5;
NER;2006;6;
NER;2006;7;
NER;2006;8;
NER;2006;9;
NER;2006;10;
NER;2006;11;
NER;2006;12;
NER;2007;1;
NER;2007;2;19.0
NER;2007;3;5.0
NER;2007;4;1.0
NER;2007;5;
NER;2007;6;13.0
NER;2007;7;13.0
NER;2007;8;6.0
NER;2007;9;2.0
NER;2007;10;12.0
NER;2007;11;7.0344827586206895
NER;2007;12;19.96551724137931
NER;2008;1;2.0
NER;2008;2;
NER;2008;3;24.0
NER;2008;4;
NER;2008;5;13.0
NER;2008;6;10.0
NER;2008;7;
NER;2008;8;
NER;2008;9;
NER;2008;10;3.0
NER;2008;11;4.0
NER;2008;12;
NER;2009;1;
NER;2009;2;
NER;2009;3;
NER;2009;4;
NER;2009;5;
NER;2009;6;
NER;2009;7;
NER;2009;8;
NER;2009;9;
NER;2009;10;
NER;2009;11;
NER;2009;12;
NER;2010;1;
NER;2010;2;
NER;2010;3;
NER;2010;4;
NER;2010;5;
NER;2010;6;
